P0108,Ford,"Barometric Sensor High Conditions"
P0108,Generic,"Manifold Absolute Pressure/Barometric Pressure Circuit High"
P0108,GM,"MAP Sensor Circuit High Input Conditions"
P0108,Nissan,"Manifold absolute pressure (MAP) sensor - voltage high"
P0109,Ford,"Barometric Sensor Intermittent Conditions"
P0109,Generic,"Manifold Absolute Pressure/Barometric Pressure Circuit Intermittent"
P010A,Generic,"Mass or Volume Air Flow B Circuit"
P010B,Generic,"Mass or Volume Air Flow B Circuit Range/Performance"
P010C,Generic,"Mass or Volume Air Flow B Circuit Low"
P010D,Generic,"Mass or Volume Air Flow B Circuit High"
P010E,Generic,"Mass or Volume Air Flow B Circuit Intermittent/Erratic"
P010F,Generic,"Mass or Volume Air Flow Sensor A/B Correlation"
P0110,Chrysler,"IAT Sensor Circuit Fault Conditions"
P0110,Generic,"Intake Air Temperature Sensor 1 Circuit"
P0110,GM,"IAT Sensor Circuit Conditions"
P0111,Generic,"Intake Air Temperature Sensor 1 Circuit Range/Performance"
P0111,GM,"IAT Sensor Performance Conditions"
P0112,Chrysler,"IAT Sensor Circuit Low Input Conditions"
P0112,Ford,"IAT Sensor Low Conditions"
P0112,Generic,"Intake Air Temperature Sensor 1 Circuit Low"
P0112,GM,"IAT Sensor Circuit Low Input Conditions"
P0112,Nissan,"Intake air temperature (IAT) sensor - voltage low"
P0113,Chrysler,"IAT Sensor Circuit High Input Conditions"
P0113,Ford,"IAT Sensor High Conditions"
P0113,Generic,"Intake Air Temperature Sensor 1 Circuit High"
P0113,GM,"IAT Sensor Circuit High Input Conditions"
P0113,Nissan,"Intake air temperature (IAT) sensor - voltage high"
P0114,Generic,"Intake Air Temperature Sensor 1 Circuit Intermittent"
P0115,Chrysler,"ECT Sensor Circuit Conditions"
P0115,Generic,"Engine Coolant Temperature Sensor 1 Circuit"
P0115,GM,"ECT Sensor Circuit Conditions"
P0116,Generic,"Engine Coolant Temperature Sensor 1 Circuit Range/Performance"
P0116,GM,"ECT Sensor Performance Conditions"
P0117,Chrysler,"ECT Sensor Circuit Low Input Conditions"
P0117,Ford,"ECT Sensor Low Conditions"
P0117,Generic,"Engine Coolant Temperature Sensor 1 Circuit Low"
P0117,GM,"ECT Sensor Circuit Low Input Conditions"
P0117,Nissan,"Engine coolant temperature (ECT) sensor - voltage low"
P0118,Chrysler,"ECT Sensor Circuit High Input Conditions"
P0118,Ford,"ECT Sensor High Conditions"
P0118,Generic,"Engine Coolant Temperature Sensor 1 Circuit High"
P0118,GM,"ECT Sensor Circuit Low Temperature Conditions"
P0118,Nissan,"Engine coolant temperature (ECT) sensor - voltage high"
P0119,Generic,"Engine Coolant Temperature Sensor 1 Circuit Intermittent"
P011A,Generic,"Engine Coolant Temperature Sensor &#189; Correlation"
P011B,Generic,"Engine Coolant Temperature/Intake Air Temperature Correlation"
P011C,Generic,"Charge Air Temperature/Intake Air Temperature Correlation"
P011D,Generic,"Charge Air Temperature/Intake Air Temperature Correlation"
P0120,Chrysler,"Throttle Position Sensor Circuit Conditions"
P0120,Generic,"Throttle/Pedal Position Sensor/Switch A Circuit"
P0120,GM,"TP Sensor Circuit Conditions"
P0121,Chrysler,"TP Sensor Does Not Agree With MAP Conditions"
P0121,Ford,"TP Sensor Performance Conditions"
P0121,Generic,"Throttle/Pedal Position Sensor/Switch A Circuit Range/Performance"
P0121,GM,"TP Sensor Performance Conditions"
P0121,Nissan,"Throttle position (TP) sensor - range performance problem"
P0122,Chrysler,"TP Sensor Circuit Low Input Conditions"
P0122,Ford,"TP Sensor Low Conditions"
P0122,Generic,"Throttle/Pedal Position Sensor/Switch A Circuit Low"
P0122,GM,"TP Sensor Circuit Low Input Conditions"
P0122,Nissan,"Throttle position (TP) sensor - voltage low"
P0123,Chrysler,"TP Sensor Circuit High Input Conditions"
P0123,Ford,"TP Sensor High Conditions"
P0123,Generic,"Throttle/Pedal Position Sensor/Switch A Circuit High"
P0123,GM,"TP Sensor Circuit High Input Conditions"
P0123,Nissan,"Throttle position (TP) sensor - voltage high"
P0124,Generic,"Throttle/Pedal Position Sensor/Switch A Circuit Intermittent"
P0125,Chrysler,"Closed Loop Temp. Not Reached Conditions"
P0125,Ford,"Insufficient Coolant Temperature for Closed Loop Conditions"
P0125,Generic,"Insufficient Coolant Temperature for Closed Loop Fuel Control"
P0125,GM,"ECT Excessive Time To Enter Closed Loop Conditions"
P0125,Nissan,"Engine coolant temperature - too low for closed loop control"
P0126,Generic,"Insufficient Coolant Temperature for Stable Operation"
P0126,GM,"Engine Coolant Temperature Insufficient for Stable Operation"
P0127,Ford,"Intake Air Temperature Too High (Intercooler) Conditions"
P0127,Generic,"Intake Air Temperature Too High"
P0127,Nissan,"Intake air temperature (IAT) sensor - temperature too high"
P0128,Generic,"Coolant Thermostat (Coolant Temperature Below Thermostat Regulating Temperature)"
P0128,GM,"ECT Below Thermostat Regulating Temperature Conditions"
P0128,Nissan,"Engine coolant temperature - too low"
P0129,Generic,"Barometric Pressure Too Low"
P012A,Generic,"Turbocharger/Supercharger Inlet Pressure Sensor Circuit"
P012B,Generic,"Turbocharger/Supercharger Inlet Pressure Sensor Circuit Range/Performance"
P012C,Generic,"Turbocharger/Supercharger Inlet Pressure Sensor Circuit Low"
P012D,Generic,"Turbocharger/Supercharger Inlet Pressure Sensor Circuit High"
P012E,Generic,"Turbocharger/Supercharger Inlet Pressure Sensor Circuit Intermittent/Erratic"
P0130,Chrysler,"HO2S Circuit Conditions:"
P0130,Generic,"O2 Sensor Circuit"
P0130,GM,"HO2S Circuit Conditions Engine running, ECT input more than 167F and the PCM detected that the HO2S550 mv, or the signal was always less than 55 mv or always more than 400 mv."
P0131,Chrysler,"HO2S-11 Shorted to Ground (B1 S1) Conditions"
P0131,Ford,"HO2S Circuit Low Voltage Conditions"
P0131,Generic,"O2 Sensor Circuit Low Voltage"
P0131,GM,"HO2S Circuit Low Input Conditions"
P0132,Chrysler,"HO2S Shorted to Voltage Conditions"
P0132,Generic,"O2 Sensor Circuit High Voltage"
P0132,GM,"HO2S Circuit High Input Conditions"
P0132,Nissan,"Heated oxygen sensor (HO2S) 1, Bank 1 - voltage high"
P0133,Chrysler,"HO2S Slow Response Conditions"
P0133,Ford,"HO2S Circuit Slow Response Conditions"
P0133,Generic,"O2 Sensor Circuit Slow Response"
P0133,GM,"HO2S Slow Response Conditions"
P0133,Nissan,"Heated oxygen sensor (HO2S) 1, Bank 1 - slow response"
P0134,Chrysler,"HO2S Remains At Center Conditions"
P0134,Generic,"O2 Sensor Circuit No Activity Detected"
P0134,GM,"HO2S Circuit Open/Inactive Conditions"
P0134,Nissan,"Heated oxygen sensor (HO2S) 1, Bank 1 - excessively high voltage"
P0135,Chrysler,"HO2S Heater Circuit Conditions"
P0135,Ford,"HO2S Heater Circuit Conditions"
P0135,Generic,"O2 Sensor Heater Circuit"
P0135,GM,"HO2S- Heater Circuit Conditions"
P0136,Chrysler,"HO2S Circuit Conditions"
P0136,Ford,"HO2S No Activity Circuit Conditions"
P0136,Generic,"O2 Sensor Circuit"
P0136,GM,"HO2S Heater Circuit Conditions"
P0137,Chrysler,"HO2S Shorted to Ground Conditions"
P0137,Generic,"O2 Sensor Circuit Low Voltage"
P0137,GM,"HO2S Circuit Low Input Conditions"
P0138,Chrysler,"HO2S Short to Voltage Conditions"
P0138,Generic,"O2 Sensor Circuit High Voltage"
P0138,GM,"HO2S Circuit High Input Conditions"
P0138,Nissan,"Heated oxygen sensor (HO2S) 2, Bank 1 - voltage high"
P0139,Chrysler,"HO2S Remains At Center Conditions"
P0139,Generic,"O2 Sensor Circuit Slow Response"
P0139,GM,"HO2S Circuit Slow Response Conditions"
P0139,Nissan,"Heated oxygen sensor (HO2S) 2, Bank 1 - circuit malfunction"
P013A,Generic,"O2 Sensor Slow Response - Rich to Lean"
P013B,Generic,"O2 Sensor Slow Response - Lean to Rich"
P013C,Generic,"O2 Sensor Slow Response - Rich to Lean"
P013D,Generic,"O2 Sensor Slow Response - Lean to Rich"
P013E,Generic,"O2 Sensor Delayed Response - Rich to Lean"
P013F,Generic,"O2 Sensor Delayed Response - Lean to Rich"
P0140,Chrysler,"HO2S Remains At Center Conditions:"
P0140,Generic,"O2 Sensor Circuit No Activity Detected"
P0140,GM,"HO2S Circuit Open/Inactive Conditions"
P0141,Chrysler,"HO2S Heater Circuit Conditions"
P0141,Ford,"HO2S Heater Circuit Conditions"
P0141,Generic,"O2 Sensor Heater Circuit"
P0141,GM,"HO2S Heater Circuit Conditions"
P0141,Honda,"Secondary air injection (AIR) pump - malfunction"
P0142,Generic,"O2 Sensor Circuit"
P0143,Chrysler,"HO2S Shorted To Ground Conditions:"
P0143,Generic,"O2 Sensor Circuit Low Voltage"
P0143,GM,"HO2S Circuit Low Input Conditions"
P0144,Chrysler,"HO2S Shorted to Voltage Conditions"
P0144,Generic,"O2 Sensor Circuit High Voltage"
P0144,GM,"HO2S Circuit High Input Conditions"
P0145,Chrysler,"HO2S Slow Response Conditions"
P0145,Generic,"O2 Sensor Circuit Slow Response"
P0146,Chrysler,"HO2S Remains At Center Conditions:"
P0146,Generic,"O2 Sensor Circuit No Activity Detected"
P0146,GM,"HO2S Insufficient Activity Conditions"
P0147,Chrysler,"HO2S Heater Fault Conditions"
P0147,Generic,"O2 Sensor Heater Circuit"
P0147,GM,"HO2S Heater Circuit Conditions"
P0148,Generic,"Fuel Delivery Error"
P0149,Generic,"Fuel Timing Error"
P014A,Generic,"O2 Sensor Delayed Response - Rich to Lean"
P014B,Generic,"O2 Sensor Delayed Response - Lean to Rich"
P014C,Generic,"O2 Sensor Slow Response - Rich to Lean"
P014D,Generic,"O2 Sensor Slow Response - Lean to Rich"
P014E,Generic,"O2 Sensor Slow Response - Rich to Lean"
P014F,Generic,"O2 Sensor Slow Response - Lean to Rich"
P0150,Generic,"O2 Sensor Circuit"
P0150,GM,"HO2S Circuit Conditions"
P0151,Chrysler,"HO2S Shorted To Ground Conditions"
P0151,Ford,"HO2S Circuit Low Voltage Conditions"
P0151,Generic,"O2 Sensor Circuit Low Voltage"
P0151,GM,"HO2S Circuit Low Input Conditions"
P0152,Chrysler,"HO2S Shorted to Voltage Conditions"
P0152,Generic,"O2 Sensor Circuit High Voltage"
P0152,GM,"HO2S Circuit High Input Conditions"
P0152,Nissan,"Heated oxygen sensor (HO2S) 1, Bank 2 - voltage high"
P0153,Chrysler,"HO2S Slow Response Conditions"
P0153,Ford,"HO2S Circuit Slow Response Conditions"
P0153,Generic,"O2 Sensor Circuit Slow Response"
P0153,GM,"HO2S Slow Response Conditions"
P0153,Nissan,"Heated oxygen sensor (HO2S) 1, Bank 2 - slow response"
P0154,Chrysler,"HO2S Remains At Center Conditions"
P0154,Generic,"O2 Sensor Circuit No Activity Detected"
P0154,GM,"HO2S Insufficient Activity Conditions"
P0154,Nissan,"Heated oxygen sensor (HO2S) 1, Bank 2 - excessively high voltage"
P0155,Chrysler,"HO2S Heater Circuit Conditions"
P0155,Ford,"HO2S Heater Circuit Conditions"
P0155,Generic,"O2 Sensor Heater Circuit"
P0155,GM,"HO2S Heater Circuit Conditions"
P0156,Ford,"HO2S No Activity Circuit Conditions"
P0156,Generic,"O2 Sensor Circuit"
P0156,GM,"HO2S Circuit Conditions"
P0157,Chrysler,"HO2S Shorted To Ground Conditions"
P0157,Generic,"O2 Sensor Circuit Low Voltage"
P0157,GM,"HO2S Circuit Low Input Conditions"
P0158,Chrysler,"HO2S Shorted to Voltage Conditions"
P0158,Generic,"O2 Sensor Circuit High Voltage"
P0158,GM,"HO2S Circuit High Input Conditions"
P0158,Nissan,"Heated oxygen sensor (HO2S) 2, Bank 2 - voltage high"
P0159,Chrysler,"HO2S Slow Response Conditions:"
P0159,Generic,"O2 Sensor Circuit Slow Response"
P0159,GM,"HO2S Slow Response Conditions"
P0159,Nissan,"Heated oxygen sensor (HO2S) 2, Bank 2 - circuit malfunction"
P015A,Generic,"O2 Sensor Delayed Response - Rich to Lean"
P015B,Generic,"O2 Sensor Delayed Response - Lean to Rich"
P015C,Generic,"O2 Sensor Delayed Response - Rich to Lean"
P015D,Generic,"O2 Sensor Delayed Response - Lean to Rich"
P0160,Chrysler,"HO2S Remains at Center Conditions"
P0160,Generic,"O2 Sensor Circuit No Activity Detected"
P0160,GM,"HO2S Insufficient Activity Conditions"
P0161,Chrysler,"HO2S Heater Circuit Conditions"
P0161,Ford,"HO2S Heater Circuit Conditions"
P0161,Generic,"O2 Sensor Heater Circuit"
P0161,GM,"HO2S Heater Circuit Conditions"
P0162,Generic,"O2 Sensor Circuit"
P0163,Generic,"O2 Sensor Circuit Low Voltage"
P0164,Generic,"O2 Sensor Circuit High Voltage"
P0165,Generic,"O2 Sensor Circuit Slow Response"
P0166,Generic,"O2 Sensor Circuit No Activity Detected"
P0167,Generic,"O2 Sensor Heater Circuit"
P0168,Generic,"Fuel Temperature Too High"
P0169,Generic,"Incorrect Fuel Composition"
P0169,GM,"Incorrect Fuel Composition Sensor Circuit Conditions"
P0170,Chrysler,"Fuel Trim Fault Conditions:"
P0170,Generic,"Fuel Trim"
P0171,Chrysler,"Fuel System Lean Conditions"
P0171,Ford,"Fuel System Too Lean Conditions"
P0171,Generic,"System Too Lean"
P0171,GM,"Fuel Trim System Lean Conditions"
P0171,Nissan,"Fuel trim - Bank 1 - mixture too lean"
P0172,Chrysler,"Fuel System Rich Conditions"
P0172,Ford,"Fuel System Too Rich Conditions"
P0172,Generic,"System Too Rich"
P0172,GM,"Fuel Trim System Rich Conditions"
P0172,Nissan,"Fuel trim - Bank 1 - mixture too rich"
P0173,Generic,"Fuel Trim"
P0174,Chrysler,"Fuel System Lean Conditions"
P0174,Ford,"Fuel System Too Lean Conditions"
P0174,Generic,"System Too Lean"
P0174,GM,"Fuel Trim System Lean Conditions"
P0174,Nissan,"Fuel trim - Bank 2 - mixture too lean"
P0175,Chrysler,"Fuel System Rich Conditions"
P0175,Ford,"Fuel System Too Rich Conditions"
P0175,Generic,"System Too Rich"
P0175,GM,"Fuel Trim System Rich Conditions"
P0175,Nissan,"Fuel trim - Bank 2 - mixture too rich"
P0176,Ford,"Flexible Fuel Sensor Circuit Conditions"
P0176,Generic,"Fuel Composition Sensor Circuit"
P0177,Generic,"Fuel Composition Sensor Circuit Range/Performance"
P0178,Chrysler,"Water in Fuel Sensor Low Input Conditions"
P0178,Generic,"Fuel Composition Sensor Circuit Low"
P0179,Chrysler,"Water in Fuel Sensor High Input Conditions"
P0179,Generic,"Fuel Composition Sensor Circuit High"
P0180,Ford,"Engine Fuel Temperature Sensor A Circuit Conditions"
P0180,Generic,"Fuel Temperature Sensor A Circuit"
P0181,Ford,"Engine Fuel Temperature Sensor A Performance Conditions"
P0181,Generic,"Fuel Temperature Sensor A Circuit Range/Performance"
P0181,Nissan,"Fuel tank temperature sensor - range performance"
P0182,Chrysler,"CNG Temperature Sensor Low Input Conditions"
P0182,Ford,"Engine Fuel Temperature Sensor A Circuit Low Conditions"
P0182,Generic,"Fuel Temperature Sensor A Circuit Low"
P0182,GM,"Fuel Temperature Sensor Circuit Low Input Conditions"
P0182,Nissan,"Fuel tank temperature sensor - voltage low"
P0183,Chrysler,"CNG Temperature Sensor High Input Conditions"
P0183,Ford,"Engine Fuel Temperature Sensor A Circuit High Conditions"
P0183,Generic,"Fuel Temperature Sensor A Circuit High"
P0183,GM,"Fuel Temperature Sensor Circuit High Input Conditions"
P0183,Nissan,"Fuel tank temperature sensor - voltage high"
P0184,Generic,"Fuel Temperature Sensor A Circuit Intermittent"
P0185,Generic,"Fuel Temperature Sensor B Circuit"
P0186,Ford,"Engine Fuel Temperature Sensor B Performance Conditions"
P0186,Generic,"Fuel Temperature Sensor B Circuit Range/Performance"
P0187,Ford,"Engine Fuel Temperature Sensor B Circuit Low Conditions"
P0187,Generic,"Fuel Temperature Sensor B Circuit Low"
P0188,Ford,"Engine Fuel Temperature Sensor B Circuit High Conditions"
P0188,Generic,"Fuel Temperature Sensor B Circuit High"
P0189,Generic,"Fuel Temperature Sensor B Circuit Intermittent"
P018A,Generic,"Fuel Pressure Sensor B Circuit"
P018B,Generic,"Fuel Pressure Sensor B Circuit Range/Performance"
P018C,Generic,"Fuel Pressure Sensor B Circuit Low"
P018D,Generic,"Fuel Pressure Sensor B Circuit High"
P018E,Generic,"Fuel Pressure Sensor B Circuit Intermittent/Erratic"
P018F,Generic,"Fuel System Over Pressure Relief Valve Frequent Activation"
P0190,Ford,"Fuel Rail Pressure Sensor Circuit Fault Conditions"
P0190,Generic,"Fuel Rail Pressure Sensor A Circuit"
